Date,Close/Last
10/14/2014,3810.45
10/13/2014,3808
10/10/2014,3870.85
10/9/2014,3969.32
10/8/2014,4041.12
10/7/2014,3958.59
10/6/2014,4016.27
10/3/2014,4027.31
10/2/2014,3985.87
10/1/2014,3984.74
9/30/2014,4049.44
9/29/2014,4047.18
9/26/2014,4053.72
9/25/2014,4007.82
9/24/2014,4094.31
9/23/2014,4051.57
9/22/2014,4061.23
9/19/2014,4100.09
9/18/2014,4103.08
9/17/2014,4073.57
9/16/2014,4067.27
9/15/2014,4029.89
9/12/2014,4069.23
9/11/2014,4092.65
9/10/2014,4094.97
9/9/2014,4061.88
9/8/2014,4095.46
9/5/2014,4089.92
9/4/2014,4066.13
9/3/2014,4070.96
9/2/2014,4095.81
9/1/2014,4082.56
8/29/2014,4082.56
8/28/2014,4066.27
8/27/2014,4073.18
8/26/2014,4071.67
8/25/2014,4067.48
8/22/2014,4052.75
8/21/2014,4047.03
8/20/2014,4040.7
8/19/2014,4040.13
8/18/2014,4020.5
8/15/2014,3987.51
8/14/2014,3969.11
8/13/2014,3949.2
8/12/2014,3905.22
8/11/2014,3910.46
8/8/2014,3888.09
8/7/2014,3857.94
8/6/2014,3874.27
8/5/2014,3874.94
8/4/2014,3908.77
8/1/2014,3879.67
7/31/2014,3892.5
7/30/2014,3976.07
7/29/2014,3959.03
7/28/2014,3967.24
7/25/2014,3965.16
7/24/2014,3983.19
7/23/2014,3986.19
7/22/2014,3961.62
7/21/2014,3934.14
7/18/2014,3939.89
7/17/2014,3878.01
7/16/2014,3932.33
7/15/2014,3914.45
7/14/2014,3929.46
7/11/2014,3904.58
7/10/2014,3880.04
7/9/2014,3892.91
7/8/2014,3864.07
7/7/2014,3910.71
7/4/2014,3923.01
7/3/2014,3923.01
7/2/2014,3899.27
7/1/2014,3894.33
6/30/2014,3849.48
6/27/2014,3844.44
6/26/2014,3826.91
6/25/2014,3827.33
6/24/2014,3799.53
6/23/2014,3805.31
6/20/2014,3802.64
6/19/2014,3800.8
6/18/2014,3804.61
6/17/2014,3781.32
6/16/2014,3779.93
6/13/2014,3775.56
6/12/2014,3763.8
6/11/2014,3797.85
6/10/2014,3800.86
6/9/2014,3795.74
6/6/2014,3794.57
6/5/2014,3776.95
6/4/2014,3743.59
6/3/2014,3730.07
6/2/2014,3732.96
5/30/2014,3736.82
5/29/2014,3735.72
5/28/2014,3712.26
5/27/2014,3723.06
5/26/2014,3677.33
5/23/2014,3677.33
5/22/2014,3650.86
5/21/2014,3635.61
5/20/2014,3600.31
5/19/2014,3615.62
5/16/2014,3587.2
5/15/2014,3565.17
5/14/2014,3593.25
5/13/2014,3611.13
5/12/2014,3612.73
5/9/2014,3555.7
5/8/2014,3540.42
5/7/2014,3546.47
5/6/2014,3556.51
5/5/2014,3605.09
5/2/2014,3587.64
5/1/2014,3594.36
4/30/2014,3582.02
4/29/2014,3573.99
4/28/2014,3545.02
4/25/2014,3533.1
4/24/2014,3591.03
4/23/2014,3557.04
4/22/2014,3588.8
4/21/2014,3559.95
4/18/2014,3534.53
4/17/2014,3534.53
4/16/2014,3533.09
4/15/2014,3487.85
4/14/2014,3474.63
4/11/2014,3446.85
4/10/2014,3487.76
4/9/2014,3600.44
4/8/2014,3538.23
4/7/2014,3507.75
4/4/2014,3539.38
4/3/2014,3637.58
4/2/2014,3665.99
4/1/2014,3658.4
3/31/2014,3595.74
3/28/2014,3571.48
3/27/2014,3563.13
3/26/2014,3582.89
3/25/2014,3629.73
3/24/2014,3617.39
3/21/2014,3653.07
3/20/2014,3693.97
3/19/2014,3682.73
3/18/2014,3706.62
3/17/2014,3662.51
3/14/2014,3627.87
3/13/2014,3651.49
3/12/2014,3707.06
3/11/2014,3691.5
3/10/2014,3706.34
3/7/2014,3703.4
3/6/2014,3720.93
3/5/2014,3727.18
3/4/2014,3719.93
3/3/2014,3668.37
2/28/2014,3696.1
2/27/2014,3699.8
2/26/2014,3676.6
2/25/2014,3679.14
2/24/2014,3685.81
2/21/2014,3662.6
2/20/2014,3671.93
2/19/2014,3652.84
2/18/2014,3679.43
2/17/2014,3663.88
2/14/2014,3663.88
2/13/2014,3659.56
2/12/2014,3627.36
2/11/2014,3621.72
2/10/2014,3582.11
2/7/2014,3561.91
2/6/2014,3497.6
2/5/2014,3454.89
2/4/2014,3470.2
2/3/2014,3440.5
1/31/2014,3521.92
1/30/2014,3532.41
1/29/2014,3467.82
1/28/2014,3505.72
1/27/2014,3509.02
1/24/2014,3541.48
1/23/2014,3613.76
1/22/2014,3627.72
1/21/2014,3617.7
1/20/2014,3591.25
1/17/2014,3591.25
1/16/2014,3611.29
1/15/2014,3609.84
1/14/2014,3580.65
1/13/2014,3512.8
1/10/2014,3565.08
1/9/2014,3552.58
1/8/2014,3567.54
1/7/2014,3557.85
1/6/2014,3526.96
